"","id","x","y"
"1",0,10.2303274544424,47.354073086295
"2",0,10.3627036087255,47.3525755276568
"3",0,10.0998120456109,47.4453825374648
"4",0,10.2324237851745,47.4440336191671
"5",0,10.3650253302983,47.442531365607
"6",0,11.027841827793,47.4327212793895
"7",0,11.1603592288956,47.4302997852831
"8",0,11.2928587832643,47.4277252427122
"9",0,9.70312664190301,47.5384820943449
"10",0,9.96884457919834,47.5365451156897
"11",0,10.1016920221179,47.5353458113763
"12",0,10.234530310435,47.5339926628408
"13",0,10.3673583416482,47.5324856984353
"14",0,10.7657698760725,47.5270422417829
"15",0,10.8985458654893,47.5249203617539
"16",0,11.0313060945242,47.5226448558465
"17",0,11.1640494647701,47.5202157716878
"18",0,11.2967748787031,47.5176331601075
"19",0,11.4294812397396,47.5148970751345
"20",0,7.57484451290902,47.6217629208636
"21",0,7.7078955034055,47.6233389126714
"22",0,7.84095727639029,47.6247606192094
"23",0,7.97402872279446,47.6260280106124
"24",0,8.10710873303896,47.6271410602536
"25",0,8.24019619709304,47.6280997447458
"26",0,8.37329000453274,47.6289040439433
"27",0,8.50638904459936,47.6295539409433
"28",0,9.43813549167667,47.6297792199689
"29",0,9.57123638462324,47.6291936802874
"30",0,9.7043325079795,47.6284537323212
"31",0,9.83742275086456,47.6275593916212
"32",0,9.97050600270782,47.6265106769817
"33",0,10.1035811533075,47.625307610439
"34",0,10.2366470928893,47.6239502172699
"35",0,10.3697027121645,47.62243852599
"36",0,10.5027469023885,47.6207725683522
"37",0,10.6357785554195,47.6189523793438
"38",0,10.7687965637759,47.6169779971848
"39",0,10.9017998206952,47.6148494633255
"40",0,11.0347872201917,47.6125668224429
"41",0,11.1677576571142,47.6101301224386
"42",0,11.3007100272045,47.6075394144352
"43",0,11.4336432271543,47.6047947527731
"44",0,11.5665561546634,47.6018961950066
"45",0,11.6994477084967,47.5988438019004
"46",0,11.8323167885418,47.5956376374254
"47",0,12.8943287745966,47.5644612833705
"48",0,13.0269462988708,47.5598745820354
"49",0,7.57239341542863,47.7117121233449
"50",0,7.70567307415255,47.7132930597868
"51",0,7.83896358196308,47.7147192271484
"52",0,7.97226382294806,47.7159905953921
"53",0,8.10557268067978,47.7171071377369
"54",0,8.23888903827405,47.7180688306605
"55",0,8.37221177844928,47.7188756539007
"56",0,8.77220711692608,47.7203667518285
"57",0,8.90554420873212,47.7205539589594
"58",0,9.03888209282162,47.720586244038
"59",0,9.17221965077194,47.7204636063841
"60",0,9.30555576417773,47.7201860485823
"61",0,9.43888931471022,47.719753576482
"62",0,9.57221918417653,47.7191661991974
"63",0,9.70554425457892,47.7184239291062
"64",0,9.83886340817402,47.7175267818495
"65",0,9.97217552753207,47.7164747763302
"66",0,10.1054794955961,47.715267934712
"67",0,10.2387741957408,47.713906282418
"68",0,10.3720585118322,47.7123898481287
"69",0,10.5053313282859,47.7107186637804
"70",0,10.6385915301264,47.7088927645626
"71",0,10.7718380030459,47.7069121889164
"72",0,10.9050696334632,47.7047769785314
"73",0,11.0382853085818,47.7024871783428
"74",0,11.171483916449,47.7000428365289
"75",0,11.3046643460143,47.6974440045074
"76",0,11.4378254871873,47.6946907369325
"77",0,11.5709662308961,47.6917830916906
"78",0,11.7040854691456,47.688721129897
"79",0,11.837182095075,47.6855049158918
"80",0,11.9702550030156,47.6821345172351
"81",0,12.1033030885487,47.6786100047032
"82",0,12.502287386467,47.6671125397557
"83",0,12.9010086556455,47.6542309055691
"84",0,13.0338521775961,47.6496298467372
"85",0,7.56993035341837,47.801659813019
"86",0,7.70343979571722,47.8032457110265
"87",0,7.8369601542755,47.8046763544892
"88",0,7.97049030627883,47.8059517131953
"89",0,8.10402912839182,47.8070717602088
"90",0,8.23757549681774,47.808036471871
"91",0,8.37112828735822,47.8088458278024
"92",0,8.50468637547304,47.8094998109036
"93",0,8.63824863633996,47.8099984073571
"94",0,8.77181394491454,47.8103416066278
"95",0,8.90538117599007,47.8105294014636
"96",0,9.03894920425744,47.8105617878962
"97",0,9.17251690436512,47.8104387652413
"98",0,9.30608315097902,47.8101603360984
"99",0,9.43964681884248,47.8097265063511
"100",0,9.57320678283615,47.8091372851662
"101",0,9.70676191803789,47.8083926849932
"102",0,9.84031109978267,47.8074927215638
"103",0,9.97385320372237,47.8064374138906
"104",0,10.1073871058856,47.8052267842656
"105",0,10.2409116827375,47.8038608582591
"106",0,10.3744258112391,47.802339664718
"107",0,10.5079283689077,47.8006632357633
"108",0,10.6414182338753,47.7988316067886
"109",0,10.7748942849491,47.7968448164575
"110",0,10.9083554016703,47.7947029067008
"111",0,11.0418004643735,47.792405922714
"112",0,11.1752283542459,47.7899539129541
"113",0,11.3086379533863,47.7873469291364
"114",0,11.4420281448639,47.7845850262311
"115",0,11.5753978127774,47.7816682624596
"116",0,11.7087458423134,47.7785966992904
"117",0,11.8420711198052,47.7753704014353
"118",0,11.9753725327906,47.7719894368451
"119",0,12.1086489700707,47.7684538767047
"120",0,12.2418993217675,47.7647637954288
"121",0,12.375122479382,47.7609192706564
"122",0,12.5083173358519,47.7569203832464
"123",0,12.6414827856086,47.7527672172714
"124",0,12.7746177246351,47.7484598600128
"125",0,12.9077210505227,47.7439984019544
"126",0,7.7011956009257,47.8931968663306
"127",0,7.83494693305605,47.8946320012735
"128",0,7.96870811942305,47.8959113641546
"129",0,8.102478029724,47.8970349278814
"130",0,8.23625553318988,47.898002668658
"131",0,8.3700394986458,47.8988145659865
"132",0,8.50382879457134,47.8994706026683
"133",0,8.63762228916107,47.8999707648055
"134",0,8.77141885038499,47.9003150418019
"135",0,8.90521734604908,47.9005034263632
"136",0,9.03901664385587,47.9005359144983
"137",0,9.17281561146497,47.9004125055186
"138",0,9.30661311655364,47.900133202039
"139",0,9.4404080268774,47.8996980099771
"140",0,9.57419921033053,47.8991069385528
"141",0,9.70798553500664,47.8983600002882
"142",0,9.84176586925918,47.8974572110062
"143",0,9.97553908176188,47.8963985898298
"144",0,10.1093040415692,47.8951841591804
"145",0,10.2430596181769,47.8938139447769
"146",0,10.3768046815818,47.8922879756335
"147",0,10.5105381023428,47.8906062840576
"148",0,10.6442587516404,47.8887689056484
"149",0,10.7779655013371,47.8867758792936
"150",0,10.9116572240376,47.8846272471674
"151",0,11.0453327931481,47.8823230547273
"152",0,11.1789910829366,47.8798633507114
"153",0,11.3126309685925,47.8772481871348
"154",0,11.4462513262858,47.8744776192863
"155",0,11.5798510332271,47.8715517057246
"156",0,11.7134289677264,47.8684705082744
"157",0,11.8469840092523,47.8652340920223
"158",0,11.9805150384911,47.8618425253123
"159",0,12.1140209374057,47.8582958797414
"160",0,12.2475005892939,47.8545942301549
"161",0,12.380952878847,47.8507376546409
"162",0,12.5143766922084,47.8467262345257
"163",0,12.6477709170311,47.8425600543679
"164",0,12.781134442536,47.8382392019531
"165",0,12.9144661595692,47.8337637682877
"166",0,7.69894042202355,47.9831465256487
"167",0,7.83292385751216,47.9845861675534
"168",0,7.96691720855562,47.9858695484133
"169",0,8.10091933782358,47.9869966409785
"170",0,8.2349291075144,47.9879674213146
"171",0,8.36894537941624,47.9887818688042
"172",0,8.50296701496804,47.989439966149
"173",0,8.63699287532066,47.98994169937
"174",0,8.77102182139802,47.9902870578093
"175",0,8.90505271395826,47.9904760341304
"176",0,9.03908441365494,47.9905086243187
"177",0,9.17311578109828,47.9903848276818
"178",0,9.30714567691632,47.9901046468496
"179",0,9.44117296181618,47.9896680877742
"180",0,9.57519649664524,47.9890751597294
"181",0,9.70921514245236,47.9883258753099
"182",0,9.84322776054897,47.9874202504308
"183",0,9.97723321257025,47.9863583043262
"184",0,10.1112303605362,47.9851400595482
"185",0,10.2452180669126,47.9837655419651
"186",0,10.3791951946721,47.9822347807598
"187",0,10.5131606073549,47.980547808428
"188",0,10.6471131691299,47.9787046607754
"189",0,10.7810517448551,47.976705376916
"190",0,10.9149752001384,47.9745499992692
"191",0,11.0488824013982,47.9722385735567
"192",0,11.1827722159234,47.9697711487996
"193",0,11.3166435119345,47.9671477773153
"194",0,11.4504951586431,47.9643685147137
